"Região";"UF";"Ano";"Mês";"Transferência";"1º Decêndio";"2º Decêndio";"3º Decêndio";"Total"
"Nordeste";"BA";"2018";"08";"FUNDEB/ITR";"R$27.817,01";"R$4.754,58";"R$10.872,71";"R$43.444,30"
"Nordeste";"BA";"2018";"09";"FUNDEB/ITR";"R$35.450,85";"R$22.475,33";"R$205.632,02";"R$263.558,20"
"Nordeste";"BA";"2018";"10";"FUNDEB/ITR";"R$1.465.882,54";"R$37.131,57";"R$15.225,26";"R$1.518.239,37"
"Nordeste";"BA";"2018";"11";"FUNDEB/ITR";"R$144.490,11";"R$7.904,37";"R$7.975,53";"R$160.370,01"
"Nordeste";"BA";"2018";"12";"FUNDEB/ITR";"R$106.995,23";"R$14.024,16";"R$28.097,12";"R$149.116,51"
"Nordeste";"BA";"2019";"01";"FUNDEB/ITR";"R$86.173,73";"R$4.556,45";"R$5.757,62";"R$96.487,80"
"Nordeste";"BA";"2019";"02";"FUNDEB/ITR";"R$35.562,54";"R$3.469,38";"R$15.003,68";"R$54.035,60"
"Nordeste";"BA";"2019";"03";"FUNDEB/ITR";"R$23.421,84";"R$713,42";"R$4.291,07";"R$28.426,33"
"Nordeste";"BA";"2019";"04";"FUNDEB/ITR";"R$10.045,51";"R$3.403,13";"R$4.678,28";"R$18.126,92"
"Nordeste";"BA";"2019";"05";"FUNDEB/ITR";"R$14.432,16";"R$6.073,65";"R$7.196,03";"R$27.701,84"
"Nordeste";"BA";"2019";"06";"FUNDEB/ITR";"R$16.669,89";"R$14.651,84";"R$8.025,06";"R$39.346,79"
"Nordeste";"BA";"2019";"07";"FUNDEB/ITR";"R$14.033,86";"R$5.326,11";"R$9.884,26";"R$29.244,23"
"Nordeste";"BA";"2019";"08";"FUNDEB/ITR";"R$13.813,14";"R$2.509,42";"R$6.761,65";"R$23.084,21"
"Nordeste";"BA";"2019";"09";"FUNDEB/ITR";"R$40.229,85";"R$27.784,90";"R$115.812,10";"R$183.826,85"
"Nordeste";"BA";"2019";"10";"FUNDEB/ITR";"R$1.342.681,02";"R$29.618,18";"R$5.998,95";"R$1.378.298,15"
"Nordeste";"BA";"2019";"11";"FUNDEB/ITR";"R$148.449,59";"R$9.943,51";"R$10.355,41";"R$168.748,51"
"Nordeste";"BA";"2019";"12";"FUNDEB/ITR";"R$135.377,31";"R$18.915,98";"R$24.931,88";"R$179.225,17"
"Nordeste";"BA";"2020";"01";"FUNDEB/ITR";"R$117.748,22";"R$0,00";"R$6.357,13";"R$124.105,35"
"Nordeste";"BA";"2020";"02";"FUNDEB/ITR";"R$25.843,93";"R$12.101,30";"R$7.298,42";"R$45.243,65"
"Nordeste";"BA";"2020";"03";"FUNDEB/ITR";"R$12.612,47";"R$6.099,57";"R$5.695,75";"R$24.407,79"
"Nordeste";"BA";"2020";"04";"FUNDEB/ITR";"R$9.178,40";"R$9.837,20";"R$3.869,43";"R$22.885,03"
"Nordeste";"BA";"2020";"05";"FUNDEB/ITR";"R$9.114,08";"R$21.949,46";"R$3.600,14";"R$34.663,68"
"Nordeste";"BA";"2020";"06";"FUNDEB/ITR";"R$8.319,57";"R$6.760,63";"R$15.714,23";"R$30.794,43"
"Nordeste";"BA";"2020";"07";"FUNDEB/ITR";"R$9.818,27";"R$2.394,49";"R$2.516,57";"R$14.729,33"
"Nordeste";"BA";"2020";"08";"FUNDEB/ITR";"R$8.165,70";"R$2.234,79";"R$4.946,73";"R$15.347,22"
"Nordeste";"BA";"2020";"09";"FUNDEB/ITR";"R$21.784,86";"R$34.695,72";"R$104.675,44";"R$161.156,02"
"Nordeste";"BA";"2020";"10";"FUNDEB/ITR";"R$1.451.676,09";"R$39.978,11";"R$13.745,25";"R$1.505.399,45"
"Nordeste";"BA";"2020";"11";"FUNDEB/ITR";"R$233.891,25";"R$12.183,43";"R$9.646,36";"R$255.721,04"
"Nordeste";"BA";"2020";"12";"FUNDEB/ITR";"R$136.770,44";"R$15.498,46";"R$21.213,33";"R$173.482,23"
"Nordeste";"BA";"2021";"01";"FUNDEB/ITR";"R$82.189,85";"R$2.177,94";"R$5.586,83";"R$89.954,62"
"Nordeste";"BA";"2021";"02";"FUNDEB/ITR";"R$26.375,07";"R$8.704,90";"R$9.200,03";"R$44.280,00"
"Nordeste";"BA";"2021";"03";"FUNDEB/ITR";"R$10.521,14";"R$17.124,70";"R$11.292,71";"R$38.938,55"
"Nordeste";"BA";"2021";"04";"FUNDEB/ITR";"R$28.626,97";"R$2.506,78";"R$5.571,02";"R$36.704,77"
"Nordeste";"BA";"2021";"05";"FUNDEB/ITR";"R$16.047,52";"R$4.015,66";"R$11.550,28";"R$31.613,46"
"Nordeste";"BA";"2021";"06";"FUNDEB/ITR";"R$15.497,39";"R$4.351,16";"R$12.431,55";"R$32.280,10"
"Nordeste";"BA";"2021";"07";"FUNDEB/ITR";"R$12.325,05";"R$4.296,98";"R$1.922,18";"R$18.544,21"
"Nordeste";"BA";"2021";"08";"FUNDEB/ITR";"R$28.244,64";"R$2.689,75";"R$8.797,79";"R$39.732,18"
"Nordeste";"BA";"2021";"09";"FUNDEB/ITR";"R$39.620,93";"R$61.043,37";"R$84.502,43";"R$185.166,73"
"Nordeste";"BA";"2021";"10";"FUNDEB/ITR";"R$2.023.631,02";"R$34.897,54";"R$39.058,05";"R$2.097.586,61"
"Nordeste";"BA";"2021";"11";"FUNDEB/ITR";"R$124.692,91";"R$14.862,45";"R$9.409,35";"R$148.964,71"
"Nordeste";"BA";"2021";"12";"FUNDEB/ITR";"R$111.457,44";"R$16.682,80";"R$28.380,05";"R$156.520,29"
"Nordeste";"BA";"2022";"01";"FUNDEB/ITR";"R$91.791,02";"R$5.680,36";"R$31.236,47";"R$128.707,85"
"Nordeste";"BA";"2022";"02";"FUNDEB/ITR";"R$29.747,98";"R$17.067,16";"R$8.420,96";"R$55.236,10"
"Nordeste";"BA";"2022";"03";"FUNDEB/ITR";"R$23.203,05";"R$8.904,02";"R$9.514,31";"R$41.621,38"
"Nordeste";"BA";"2022";"04";"FUNDEB/ITR";"R$30.827,10";"R$2.873,04";"R$23.884,23";"R$57.584,37"
"Nordeste";"BA";"2022";"05";"FUNDEB/ITR";"R$23.520,77";"R$29.036,39";"R$22.319,53";"R$74.876,69"
"Nordeste";"BA";"2022";"06";"FUNDEB/ITR";"R$47.852,26";"R$64.183,08";"R$16.416,52";"R$128.451,86"
"Nordeste";"BA";"2022";"07";"FUNDEB/ITR";"R$76.768,65";"R$6.709,70";"R$10.865,31";"R$94.343,66"
"Nordeste";"BA";"2022";"08";"FUNDEB/ITR";"R$118.745,60";"R$7.791,80";"R$12.334,33";"R$138.871,73"
"Nordeste";"BA";"2022";"09";"FUNDEB/ITR";"R$55.655,44";"R$49.883,90";"R$388.428,18";"R$493.967,52"
"Nordeste";"BA";"2022";"10";"FUNDEB/ITR";"R$2.273.603,86";"R$41.951,87";"R$16.489,92";"R$2.332.045,65"
"Nordeste";"BA";"2022";"11";"FUNDEB/ITR";"R$140.216,19";"R$33.085,61";"R$5.651,85";"R$178.953,65"
"Nordeste";"BA";"2022";"12";"FUNDEB/ITR";"R$143.875,53";"R$11.456,94";"R$24.632,95";"R$179.965,42"
"Nordeste";"BA";"2023";"01";"FUNDEB/ITR";"R$100.727,00";"R$4.433,55";"R$8.688,41";"R$113.848,96"
"Nordeste";"BA";"2023";"02";"FUNDEB/ITR";"R$29.082,82";"R$4.212,30";"R$7.544,86";"R$40.839,98"
"Nordeste";"BA";"2023";"03";"FUNDEB/ITR";"R$30.322,94";"R$11.916,29";"R$24.433,77";"R$66.673,00"
"Nordeste";"BA";"2023";"04";"FUNDEB/ITR";"R$37.791,61";"R$3.609,27";"R$11.273,75";"R$52.674,63"
"Nordeste";"BA";"2023";"05";"FUNDEB/ITR";"R$27.852,44";"R$4.123,97";"R$4.320,39";"R$36.296,80"
"Nordeste";"BA";"2023";"06";"FUNDEB/ITR";"R$37.391,59";"R$7.421,99";"R$3.775,38";"R$48.588,96"
"Nordeste";"BA";"2023";"07";"FUNDEB/ITR";"R$26.391,67";"R$4.155,72";"R$17.535,16";"R$48.082,55"
"Nordeste";"BA";"2023";"08";"FUNDEB/ITR";"R$33.886,91";"R$24.392,35";"R$6.439,63";"R$64.718,89"
"Nordeste";"BA";"2023";"09";"FUNDEB/ITR";"R$84.509,41";"R$27.483,62";"R$472.500,87";"R$584.493,90"
"Nordeste";"BA";"2023";"10";"FUNDEB/ITR";"R$2.389.561,28";"R$37.608,14";"R$24.769,06";"R$2.451.938,48"
"Nordeste";"BA";"2023";"11";"FUNDEB/ITR";"R$188.030,27";"R$19.181,08";"R$13.975,05";"R$221.186,40"
"Nordeste";"BA";"2023";"12";"FUNDEB/ITR";"R$161.200,15";"R$25.237,58";"R$33.094,30";"R$219.532,03"
"Nordeste";"BA";"2024";"01";"FUNDEB/ITR";"R$104.552,59";"R$12.016,66";"R$9.855,92";"R$126.425,17"
"Nordeste";"BA";"2024";"02";"FUNDEB/ITR";"R$61.522,23";"R$7.675,00";"R$5.607,34";"R$74.804,57"
"Nordeste";"BA";"2024";"03";"FUNDEB/ITR";"R$34.206,85";"R$18.376,24";"R$34.535,04";"R$87.118,13"
"Nordeste";"BA";"2024";"04";"FUNDEB/ITR";"R$28.041,92";"R$11.041,77";"R$7.296,80";"R$46.380,49"
"Nordeste";"BA";"2024";"05";"FUNDEB/ITR";"R$86.454,33";"R$11.999,66";"R$10.892,40";"R$109.346,39"
"Nordeste";"BA";"2024";"06";"FUNDEB/ITR";"R$33.482,17";"R$6.850,80";"R$22.648,24";"R$62.981,21"
"Nordeste";"BA";"2024";"07";"FUNDEB/ITR";"R$64.881,25";"R$42.373,34";"R$36.682,49";"R$143.937,08"
"Nordeste";"BA";"2024";"08";"FUNDEB/ITR";"R$53.196,42";"R$6.417,25";"R$24.694,60";"R$84.308,27"
"Nordeste";"BA";"2024";"09";"FUNDEB/ITR";"R$148.870,82";"R$49.013,01";"R$487.768,81";"R$685.652,64"
"Nordeste";"BA";"2024";"10";"FUNDEB/ITR";"R$2.327.438,53";"R$114.756,21";"R$19.954,52";"R$2.462.149,26"
"Nordeste";"BA";"2024";"11";"FUNDEB/ITR";"R$162.101,68";"R$47.574,02";"R$19.468,48";"R$229.144,18"
"Nordeste";"BA";"2024";"12";"FUNDEB/ITR";"R$146.695,95";"R$28.488,23";"R$34.025,91";"R$209.210,09"
"Nordeste";"BA";"2025";"01";"FUNDEB/ITR";"R$99.157,76";"R$9.829,24";"R$5.633,63";"R$114.620,63"
"Nordeste";"BA";"2025";"02";"FUNDEB/ITR";"R$45.987,86";"R$5.292,52";"R$9.781,31";"R$61.061,69"
"Nordeste";"BA";"2025";"03";"FUNDEB/ITR";"R$34.526,32";"R$7.034,63";"R$17.733,30";"R$59.294,25"
"Nordeste";"BA";"2025";"04";"FUNDEB/ITR";"R$43.780,47";"R$3.529,71";"R$3.208,53";"R$50.518,71"
"Nordeste";"BA";"2025";"05";"FUNDEB/ITR";"R$21.848,86";"R$12.700,54";"R$4.945,00";"R$39.494,40"
"Nordeste";"BA";"2025";"06";"FUNDEB/ITR";"R$29.068,85";"R$5.536,44";"R$5.494,39";"R$40.099,68"
"Nordeste";"BA";"2025";"07";"FUNDEB/ITR";"R$15.488,14";"R$9.276,31";"R$4.628,24";"R$29.392,69"
"Nordeste";"BA";"2025";"08";"FUNDEB/ITR";"R$23.313,87";"R$7.283,78";"R$22.593,88";"R$53.191,53"
"Nordeste";"BA";"2025";"09";"FUNDEB/ITR";"R$53.088,17";"R$66.180,89";"R$245.850,85";"R$365.119,91"
"Nordeste";"BA";"2025";"10";"FUNDEB/ITR";"R$2.923.585,09";"R$122.035,17";"R$0,00";"R$3.045.620,26"
"Nordeste";"BA";"2007";"06";"FUNDEB/LC 87";"R$0,00";"R$0,00";"R$1.648.130,88";"R$1.648.130,88"
"Nordeste";"BA";"2007";"07";"FUNDEB/LC 87";"R$0,00";"R$0,00";"R$274.688,17";"R$274.688,17"
"Nordeste";"BA";"2007";"08";"FUNDEB/LC 87";"R$0,00";"R$0,00";"R$274.688,17";"R$274.688,17"
"Nordeste";"BA";"2007";"09";"FUNDEB/LC 87";"R$0,00";"R$0,00";"R$274.688,17";"R$274.688,17"
"Nordeste";"BA";"2007";"10";"FUNDEB/LC 87";"R$0,00";"R$0,00";"R$274.688,17";"R$274.688,17"
"Nordeste";"BA";"2007";"11";"FUNDEB/LC 87";"R$0,00";"R$0,00";"R$274.688,17";"R$274.688,17"
"Nordeste";"BA";"2007";"12";"FUNDEB/LC 87";"R$0,00";"R$0,00";"R$274.688,17";"R$274.688,17"
"Nordeste";"BA";"2008";"03";"FUNDEB/LC 87";"R$0,00";"R$0,00";"R$1.034.789,42";"R$1.034.789,42"
"Nordeste";"BA";"2008";"04";"FUNDEB/LC 87";"R$0,00";"R$0,00";"R$344.929,33";"R$344.929,33"
"Nordeste";"BA";"2008";"05";"FUNDEB/LC 87";"R$0,00";"R$0,00";"R$344.929,33";"R$344.929,33"
"Nordeste";"BA";"2008";"06";"FUNDEB/LC 87";"R$0,00";"R$0,00";"R$344.929,33";"R$344.929,33"
"Nordeste";"BA";"2008";"07";"FUNDEB/LC 87";"R$0,00";"R$0,00";"R$344.929,33";"R$344.929,33"
"Nordeste";"BA";"2008";"08";"FUNDEB/LC 87";"R$0,00";"R$0,00";"R$344.929,33";"R$344.929,33"
"Nordeste";"BA";"2008";"09";"FUNDEB/LC 87";"R$0,00";"R$0,00";"R$344.929,33";"R$344.929,33"
"Nordeste";"BA";"2008";"10";"FUNDEB/LC 87";"R$0,00";"R$0,00";"R$344.929,33";"R$344.929,33"
"Nordeste";"BA";"2008";"11";"FUNDEB/LC 87";"R$0,00";"R$0,00";"R$344.929,33";"R$344.929,33"
"Nordeste";"BA";"2008";"12";"FUNDEB/LC 87";"R$0,00";"R$0,00";"R$344.929,33";"R$344.929,33"
"Nordeste";"BA";"2009";"01";"FUNDEB/LC 87";"R$0,00";"R$0,00";"R$416.823,96";"R$416.823,96"
"Nordeste";"BA";"2009";"02";"FUNDEB/LC 87";"R$0,00";"R$0,00";"R$416.823,96";"R$416.823,96"
"Nordeste";"BA";"2009";"03";"FUNDEB/LC 87";"R$0,00";"R$0,00";"R$416.823,96";"R$416.823,96"
"Nordeste";"BA";"2009";"04";"FUNDEB/LC 87";"R$0,00";"R$0,00";"R$416.823,96";"R$416.823,96"
"Nordeste";"BA";"2009";"05";"FUNDEB/LC 87";"R$0,00";"R$0,00";"R$416.823,96";"R$416.823,96"
"Nordeste";"BA";"2009";"06";"FUNDEB/LC 87";"R$0,00";"R$0,00";"R$416.823,96";"R$416.823,96"
"Nordeste";"BA";"2009";"07";"FUNDEB/LC 87";"R$0,00";"R$0,00";"R$416.823,96";"R$416.823,96"
"Nordeste";"BA";"2009";"08";"FUNDEB/LC 87";"R$0,00";"R$0,00";"R$416.823,96";"R$416.823,96"
"Nordeste";"BA";"2009";"09";"FUNDEB/LC 87";"R$0,00";"R$0,00";"R$416.823,96";"R$416.823,96"
"Nordeste";"BA";"2009";"10";"FUNDEB/LC 87";"R$0,00";"R$0,00";"R$416.823,96";"R$416.823,96"
"Nordeste";"BA";"2009";"11";"FUNDEB/LC 87";"R$0,00";"R$0,00";"R$416.823,96";"R$416.823,96"
"Nordeste";"BA";"2009";"12";"FUNDEB/LC 87";"R$0,00";"R$0,00";"R$416.823,96";"R$416.823,96"
"Nordeste";"BA";"2010";"01";"FUNDEB/LC 87";"R$0,00";"R$0,00";"R$400.770,98";"R$400.770,98"
"Nordeste";"BA";"2010";"02";"FUNDEB/LC 87";"R$0,00";"R$0,00";"R$400.770,98";"R$400.770,98"
"Nordeste";"BA";"2010";"03";"FUNDEB/LC 87";"R$0,00";"R$0,00";"R$400.770,98";"R$400.770,98"
"Nordeste";"BA";"2010";"04";"FUNDEB/LC 87";"R$0,00";"R$0,00";"R$400.770,98";"R$400.770,98"
"Nordeste";"BA";"2010";"05";"FUNDEB/LC 87";"R$0,00";"R$0,00";"R$400.770,98";"R$400.770,98"
"Nordeste";"BA";"2010";"06";"FUNDEB/LC 87";"R$0,00";"R$0,00";"R$400.770,98";"R$400.770,98"
"Nordeste";"BA";"2010";"07";"FUNDEB/LC 87";"R$0,00";"R$0,00";"R$400.770,98";"R$400.770,98"
"Nordeste";"BA";"2010";"08";"FUNDEB/LC 87";"R$0,00";"R$0,00";"R$400.770,98";"R$400.770,98"
"Nordeste";"BA";"2010";"09";"FUNDEB/LC 87";"R$0,00";"R$0,00";"R$400.770,98";"R$400.770,98"
"Nordeste";"BA";"2010";"10";"FUNDEB/LC 87";"R$0,00";"R$0,00";"R$400.770,98";"R$400.770,98"
"Nordeste";"BA";"2010";"11";"FUNDEB/LC 87";"R$0,00";"R$0,00";"R$400.770,98";"R$400.770,98"
"Nordeste";"BA";"2010";"12";"FUNDEB/LC 87";"R$0,00";"R$0,00";"R$400.770,98";"R$400.770,98"
"Nordeste";"BA";"2011";"01";"FUNDEB/LC 87";"R$0,00";"R$0,00";"R$384.608,82";"R$384.608,82"
"Nordeste";"BA";"2011";"02";"FUNDEB/LC 87";"R$0,00";"R$0,00";"R$384.608,82";"R$384.608,82"
"Nordeste";"BA";"2011";"03";"FUNDEB/LC 87";"R$0,00";"R$0,00";"R$384.608,82";"R$384.608,82"
"Nordeste";"BA";"2011";"04";"FUNDEB/LC 87";"R$0,00";"R$0,00";"R$384.608,82";"R$384.608,82"
"Nordeste";"BA";"2011";"05";"FUNDEB/LC 87";"R$0,00";"R$0,00";"R$384.608,82";"R$384.608,82"
"Nordeste";"BA";"2011";"06";"FUNDEB/LC 87";"R$0,00";"R$0,00";"R$384.608,82";"R$384.608,82"
"Nordeste";"BA";"2011";"07";"FUNDEB/LC 87";"R$0,00";"R$0,00";"R$384.608,82";"R$384.608,82"
"Nordeste";"BA";"2011";"08";"FUNDEB/LC 87";"R$0,00";"R$0,00";"R$384.608,82";"R$384.608,82"
"Nordeste";"BA";"2011";"09";"FUNDEB/LC 87";"R$0,00";"R$0,00";"R$384.608,82";"R$384.608,82"
"Nordeste";"BA";"2011";"10";"FUNDEB/LC 87";"R$0,00";"R$0,00";"R$384.608,82";"R$384.608,82"
"Nordeste";"BA";"2011";"11";"FUNDEB/LC 87";"R$0,00";"R$0,00";"R$384.608,82";"R$384.608,82"
"Nordeste";"BA";"2011";"12";"FUNDEB/LC 87";"R$0,00";"R$0,00";"R$384.608,82";"R$384.608,82"
"Nordeste";"BA";"2012";"01";"FUNDEB/LC 87";"R$0,00";"R$0,00";"R$389.025,04";"R$389.025,04"
"Nordeste";"BA";"2012";"02";"FUNDEB/LC 87";"R$0,00";"R$0,00";"R$389.025,04";"R$389.025,04"
"Nordeste";"BA";"2012";"03";"FUNDEB/LC 87";"R$0,00";"R$0,00";"R$389.025,04";"R$389.025,04"
"Nordeste";"BA";"2012";"04";"FUNDEB/LC 87";"R$0,00";"R$0,00";"R$389.025,04";"R$389.025,04"
"Nordeste";"BA";"2012";"05";"FUNDEB/LC 87";"R$0,00";"R$0,00";"R$389.025,04";"R$389.025,04"
"Nordeste";"BA";"2012";"06";"FUNDEB/LC 87";"R$0,00";"R$0,00";"R$389.025,04";"R$389.025,04"
"Nordeste";"BA";"2012";"07";"FUNDEB/LC 87";"R$0,00";"R$0,00";"R$389.025,04";"R$389.025,04"
"Nordeste";"BA";"2012";"08";"FUNDEB/LC 87";"R$0,00";"R$0,00";"R$389.025,04";"R$389.025,04"
"Nordeste";"BA";"2012";"10";"FUNDEB/LC 87";"R$389.025,04";"R$0,00";"R$389.025,04";"R$778.050,08"
"Nordeste";"BA";"2012";"11";"FUNDEB/LC 87";"R$0,00";"R$0,00";"R$389.025,04";"R$389.025,04"
"Nordeste";"BA";"2012";"12";"FUNDEB/LC 87";"R$0,00";"R$0,00";"R$389.025,04";"R$389.025,04"
"Nordeste";"BA";"2013";"04";"FUNDEB/LC 87";"R$0,00";"R$0,00";"R$1.536.680,92";"R$1.536.680,92"
"Nordeste";"BA";"2013";"05";"FUNDEB/LC 87";"R$0,00";"R$0,00";"R$384.169,81";"R$384.169,81"
"Nordeste";"BA";"2013";"06";"FUNDEB/LC 87";"R$0,00";"R$0,00";"R$384.169,81";"R$384.169,81"
"Nordeste";"BA";"2013";"07";"FUNDEB/LC 87";"R$0,00";"R$0,00";"R$384.169,81";"R$384.169,81"
"Nordeste";"BA";"2013";"08";"FUNDEB/LC 87";"R$0,00";"R$0,00";"R$384.169,81";"R$384.169,81"
"Nordeste";"BA";"2013";"09";"FUNDEB/LC 87";"R$0,00";"R$0,00";"R$384.169,81";"R$384.169,81"
"Nordeste";"BA";"2013";"10";"FUNDEB/LC 87";"R$0,00";"R$0,00";"R$384.169,81";"R$384.169,81"
"Nordeste";"BA";"2013";"11";"FUNDEB/LC 87";"R$0,00";"R$0,00";"R$384.169,81";"R$384.169,81"
"Nordeste";"BA";"2013";"12";"FUNDEB/LC 87";"R$0,00";"R$0,00";"R$384.169,81";"R$384.169,81"
"Nordeste";"BA";"2014";"01";"FUNDEB/LC 87";"R$0,00";"R$0,00";"R$372.705,00";"R$372.705,00"
"Nordeste";"BA";"2014";"02";"FUNDEB/LC 87";"R$0,00";"R$0,00";"R$372.705,00";"R$372.705,00"
"Nordeste";"BA";"2014";"04";"FUNDEB/LC 87";"R$372.705,00";"R$0,00";"R$0,00";"R$372.705,00"
"Nordeste";"BA";"2014";"05";"FUNDEB/LC 87";"R$372.705,00";"R$0,00";"R$0,00";"R$372.705,00"
"Nordeste";"BA";"2014";"06";"FUNDEB/LC 87";"R$372.705,00";"R$0,00";"R$0,00";"R$372.705,00"
"Nordeste";"BA";"2014";"07";"FUNDEB/LC 87";"R$372.705,00";"R$0,00";"R$0,00";"R$372.705,00"
"Nordeste";"BA";"2014";"08";"FUNDEB/LC 87";"R$372.705,00";"R$0,00";"R$0,00";"R$372.705,00"
"Nordeste";"BA";"2014";"09";"FUNDEB/LC 87";"R$372.705,00";"R$0,00";"R$0,00";"R$372.705,00"
"Nordeste";"BA";"2014";"10";"FUNDEB/LC 87";"R$372.705,00";"R$0,00";"R$0,00";"R$372.705,00"
"Nordeste";"BA";"2014";"11";"FUNDEB/LC 87";"R$372.705,00";"R$0,00";"R$0,00";"R$372.705,00"
"Nordeste";"BA";"2014";"12";"FUNDEB/LC 87";"R$372.705,00";"R$0,00";"R$372.705,00";"R$745.410,00"
"Nordeste";"BA";"2015";"04";"FUNDEB/LC 87";"R$0,00";"R$0,00";"R$1.418.420,85";"R$1.418.420,85"
"Nordeste";"BA";"2015";"05";"FUNDEB/LC 87";"R$0,00";"R$0,00";"R$354.604,83";"R$354.604,83"
"Nordeste";"BA";"2015";"06";"FUNDEB/LC 87";"R$0,00";"R$0,00";"R$354.604,83";"R$354.604,83"
"Nordeste";"BA";"2015";"07";"FUNDEB/LC 87";"R$0,00";"R$0,00";"R$354.604,83";"R$354.604,83"
"Nordeste";"BA";"2015";"08";"FUNDEB/LC 87";"R$0,00";"R$0,00";"R$354.604,83";"R$354.604,83"
"Nordeste";"BA";"2015";"09";"FUNDEB/LC 87";"R$0,00";"R$0,00";"R$354.604,83";"R$354.604,83"
"Nordeste";"BA";"2015";"10";"FUNDEB/LC 87";"R$0,00";"R$0,00";"R$354.604,83";"R$354.604,83"
"Nordeste";"BA";"2015";"11";"FUNDEB/LC 87";"R$0,00";"R$0,00";"R$354.604,83";"R$354.604,83"
"Nordeste";"BA";"2015";"12";"FUNDEB/LC 87";"R$0,00";"R$0,00";"R$354.604,83";"R$354.604,83"
"Nordeste";"BA";"2016";"01";"FUNDEB/LC 87";"R$0,00";"R$0,00";"R$347.888,09";"R$347.888,09"
"Nordeste";"BA";"2016";"02";"FUNDEB/LC 87";"R$0,00";"R$0,00";"R$347.888,09";"R$347.888,09"
"Nordeste";"BA";"2016";"03";"FUNDEB/LC 87";"R$0,00";"R$0,00";"R$347.888,09";"R$347.888,09"
"Nordeste";"BA";"2016";"04";"FUNDEB/LC 87";"R$0,00";"R$0,00";"R$347.888,09";"R$347.888,09"
"Nordeste";"BA";"2016";"05";"FUNDEB/LC 87";"R$0,00";"R$0,00";"R$347.888,09";"R$347.888,09"
"Nordeste";"BA";"2016";"06";"FUNDEB/LC 87";"R$0,00";"R$0,00";"R$347.888,09";"R$347.888,09"
"Nordeste";"BA";"2016";"07";"FUNDEB/LC 87";"R$0,00";"R$0,00";"R$347.888,09";"R$347.888,09"
"Nordeste";"BA";"2016";"08";"FUNDEB/LC 87";"R$0,00";"R$0,00";"R$347.888,09";"R$347.888,09"
"Nordeste";"BA";"2016";"09";"FUNDEB/LC 87";"R$0,00";"R$0,00";"R$347.888,09";"R$347.888,09"
"Nordeste";"BA";"2016";"10";"FUNDEB/LC 87";"R$0,00";"R$0,00";"R$347.888,10";"R$347.888,10"
"Nordeste";"BA";"2016";"11";"FUNDEB/LC 87";"R$0,00";"R$0,00";"R$347.888,10";"R$347.888,10"
"Nordeste";"BA";"2016";"12";"FUNDEB/LC 87";"R$0,00";"R$0,00";"R$347.888,10";"R$347.888,10"
"Nordeste";"BA";"2017";"01";"FUNDEB/LC 87";"R$0,00";"R$0,00";"R$356.871,92";"R$356.871,92"
"Nordeste";"BA";"2017";"02";"FUNDEB/LC 87";"R$0,00";"R$0,00";"R$356.871,92";"R$356.871,92"
"Nordeste";"BA";"2017";"03";"FUNDEB/LC 87";"R$0,00";"R$0,00";"R$356.871,92";"R$356.871,92"
"Nordeste";"BA";"2017";"04";"FUNDEB/LC 87";"R$0,00";"R$0,00";"R$356.871,92";"R$356.871,92"
"Nordeste";"BA";"2017";"05";"FUNDEB/LC 87";"R$0,00";"R$0,00";"R$356.871,92";"R$356.871,92"
"Nordeste";"BA";"2017";"06";"FUNDEB/LC 87";"R$0,00";"R$0,00";"R$356.871,92";"R$356.871,92"
"Nordeste";"BA";"2017";"07";"FUNDEB/LC 87";"R$0,00";"R$0,00";"R$356.871,92";"R$356.871,92"
"Nordeste";"BA";"2017";"08";"FUNDEB/LC 87";"R$0,00";"R$0,00";"R$356.871,92";"R$356.871,92"
"Nordeste";"BA";"2017";"09";"FUNDEB/LC 87";"R$0,00";"R$0,00";"R$356.871,92";"R$356.871,92"
"Nordeste";"BA";"2017";"10";"FUNDEB/LC 87";"R$0,00";"R$0,00";"R$356.871,92";"R$356.871,92"
"Nordeste";"BA";"2017";"11";"FUNDEB/LC 87";"R$0,00";"R$0,00";"R$356.871,92";"R$356.871,92"
"Nordeste";"BA";"2017";"12";"FUNDEB/LC 87";"R$0,00";"R$0,00";"R$356.871,92";"R$356.871,92"
"Nordeste";"BA";"2018";"01";"FUNDEB/LC 87";"R$0,00";"R$0,00";"R$340.012,26";"R$340.012,26"
"Nordeste";"BA";"2018";"02";"FUNDEB/LC 87";"R$0,00";"R$0,00";"R$340.012,26";"R$340.012,26"
"Nordeste";"BA";"2018";"03";"FUNDEB/LC 87";"R$0,00";"R$0,00";"R$340.012,26";"R$340.012,26"
"Nordeste";"BA";"2018";"04";"FUNDEB/LC 87";"R$0,00";"R$0,00";"R$340.012,26";"R$340.012,26"
"Nordeste";"BA";"2018";"05";"FUNDEB/LC 87";"R$0,00";"R$0,00";"R$340.012,26";"R$340.012,26"
"Nordeste";"BA";"2018";"06";"FUNDEB/LC 87";"R$0,00";"R$0,00";"R$340.012,26";"R$340.012,26"
"Nordeste";"BA";"2018";"07";"FUNDEB/LC 87";"R$0,00";"R$0,00";"R$340.012,26";"R$340.012,26"
"Nordeste";"BA";"2018";"08";"FUNDEB/LC 87";"R$0,00";"R$0,00";"R$340.012,26";"R$340.012,26"
"Nordeste";"BA";"2018";"09";"FUNDEB/LC 87";"R$0,00";"R$0,00";"R$340.012,26";"R$340.012,26"
